vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 500; 2; 0.007960; 0.008000; 0
2000; 1000; 2; 0.012790; 0.026000; 0
3000; 1500; 2; 0.017410; 0.021000; 0
4000; 2000; 2; 0.022290; 0.029000; 0
5000; 2500; 2; 0.026830; 0.033000; 0
6000; 3000; 2; 0.031710; 0.068000; 0
7000; 3500; 2; 0.036150; 0.047000; 0
8000; 4000; 2; 0.040780; 0.054000; 0
9000; 4500; 2; 0.045480; 0.061000; 0
10000; 5000; 2; 0.050130; 0.070000; 0
11000; 5500; 2; 0.054780; 0.073000; 0
12000; 6000; 2; 0.059550; 0.083000; 0
13000; 6500; 2; 0.064200; 0.089000; 0
14000; 7000; 2; 0.068760; 0.097000; 0
15000; 7500; 2; 0.073440; 0.099000; 0
16000; 8000; 2; 0.078150; 0.105000; 0
17000; 8500; 2; 0.082760; 0.111000; 0
18000; 9000; 2; 0.087590; 0.118000; 0
19000; 9500; 2; 0.092260; 0.207000; 0
20000; 10000; 2; 0.096810; 0.140000; 0
21000; 10500; 2; 0.101470; 0.140000; 0
22000; 11000; 2; 0.106160; 0.147000; 0
23000; 11500; 2; 0.110860; 0.254000; 0
24000; 12000; 2; 0.115620; 0.159000; 0
25000; 12500; 2; 0.120250; 0.163000; 0
26000; 13000; 2; 0.124810; 0.170000; 0
27000; 13500; 2; 0.129790; 0.288000; 0
28000; 14000; 2; 0.134160; 0.182000; 0
29000; 14500; 2; 0.138800; 0.188000; 0
30000; 15000; 2; 0.143570; 0.192000; 0
31000; 15500; 2; 0.148510; 0.331000; 0
32000; 16000; 2; 0.152820; 0.204000; 0
33000; 16500; 2; 0.157650; 0.208000; 0
34000; 17000; 2; 0.162260; 0.216000; 0
35000; 17500; 2; 0.166950; 0.370000; 0
36000; 18000; 2; 0.171620; 0.353000; 0
37000; 18500; 2; 0.176330; 0.233000; 0
38000; 19000; 2; 0.180820; 0.240000; 0
39000; 19500; 2; 0.185640; 0.256000; 0
40000; 20000; 2; 0.190270; 0.257000; 0
41000; 20500; 2; 0.194950; 0.266000; 0
42000; 21000; 2; 0.199540; 0.273000; 0
43000; 21500; 2; 0.204290; 0.270000; 0
44000; 22000; 2; 0.208910; 0.282000; 0
45000; 22500; 2; 0.213690; 0.287000; 0
46000; 23000; 2; 0.218440; 0.293000; 0
47000; 23500; 2; 0.223010; 0.293000; 0
48000; 24000; 2; 0.227800; 0.300000; 0
49000; 24500; 2; 0.232390; 0.310000; 0
50000; 25000; 2; 0.237010; 0.321000; 0
51000; 25500; 2; 0.241790; 0.536000; 0
52000; 26000; 2; 0.246430; 0.326000; 0
53000; 26500; 2; 0.251080; 0.335000; 0
54000; 27000; 2; 0.255880; 0.340000; 0
55000; 27500; 2; 0.260490; 0.580000; 0
56000; 28000; 2; 0.265030; 0.352000; 0
57000; 28500; 2; 0.269860; 0.358000; 0
58000; 29000; 2; 0.274640; 0.365000; 0
59000; 29500; 2; 0.279120; 0.370000; 0
60000; 30000; 2; 0.283880; 0.383000; 0
61000; 30500; 2; 0.290100; 0.381000; 0
62000; 31000; 2; 0.300310; 0.656000; 0
63000; 31500; 2; 0.312490; 0.394000; 0
64000; 32000; 2; 0.315820; 0.400000; 0
65000; 32500; 2; 0.326870; 0.405000; 0
66000; 33000; 2; 0.340790; 0.698000; 0
67000; 33500; 2; 0.347160; 0.419000; 0
68000; 34000; 2; 0.356280; 0.431000; 0
69000; 34500; 2; 0.366110; 0.430000; 0
70000; 35000; 2; 0.373520; 0.741000; 0
71000; 35500; 2; 0.381270; 0.443000; 0
72000; 36000; 2; 0.387140; 0.449000; 0
73000; 36500; 2; 0.392370; 0.465000; 0
74000; 37000; 2; 0.397890; 0.462000; 0
75000; 37500; 2; 0.403870; 0.463000; 0
76000; 38000; 2; 0.409470; 0.473000; 0
77000; 38500; 2; 0.414770; 0.480000; 0
78000; 39000; 2; 0.420120; 0.489000; 0
79000; 39500; 2; 0.425220; 0.493000; 0
80000; 40000; 2; 0.431300; 0.847000; 0
81000; 40500; 2; 0.435890; 0.507000; 0
82000; 41000; 2; 0.441540; 0.513000; 0
83000; 41500; 2; 0.446450; 0.520000; 0
84000; 42000; 2; 0.452690; 0.521000; 0
85000; 42500; 2; 0.457420; 0.533000; 0
86000; 43000; 2; 0.463110; 0.538000; 0
87000; 43500; 2; 0.467690; 0.916000; 0
88000; 44000; 2; 0.473510; 0.546000; 0
89000; 44500; 2; 0.478830; 0.555000; 0
90000; 45000; 2; 0.484690; 0.563000; 0
91000; 45500; 2; 0.489350; 0.566000; 0
92000; 46000; 2; 0.494880; 0.578000; 0
93000; 46500; 2; 0.500680; 0.580000; 0
94000; 47000; 2; 0.505490; 0.988000; 0
95000; 47500; 2; 0.510950; 0.596000; 0
96000; 48000; 2; 0.516020; 0.604000; 0
97000; 48500; 2; 0.521530; 0.604000; 0
98000; 49000; 2; 0.527220; 0.611000; 0
99000; 49500; 2; 0.532120; 0.615000; 0
100000; 50000; 2; 0.537370; 0.624000; 0
101000; 50500; 2; 0.543000; 1.064000; 0
102000; 51000; 2; 0.548300; 0.639000; 0
103000; 51500; 2; 0.553600; 0.645000; 0
104000; 52000; 2; 0.558880; 0.651000; 0
105000; 52500; 2; 0.564920; 0.658000; 0
106000; 53000; 2; 0.569450; 0.677000; 0
107000; 53500; 2; 0.575510; 1.125000; 0
108000; 54000; 2; 0.580360; 0.675000; 0
109000; 54500; 2; 0.585750; 0.682000; 0
110000; 55000; 2; 0.590790; 0.684000; 0
111000; 55500; 2; 0.596850; 0.690000; 0
112000; 56000; 2; 0.601680; 0.700000; 0
113000; 56500; 2; 0.607280; 0.706000; 0
114000; 57000; 2; 0.612100; 0.715000; 0
115000; 57500; 2; 0.617490; 0.718000; 0
116000; 58000; 2; 0.623330; 0.727000; 0
117000; 58500; 2; 0.628710; 1.232000; 0
118000; 59000; 2; 0.633840; 0.738000; 0
119000; 59500; 2; 0.639060; 1.247000; 0
120000; 60000; 2; 0.644490; 1.262000; 0
121000; 60500; 2; 0.649650; 1.274000; 0
122000; 61000; 2; 0.655310; 1.289000; 0
123000; 61500; 2; 0.660160; 0.771000; 0
124000; 62000; 2; 0.665670; 1.335000; 0
125000; 62500; 2; 0.671250; 0.784000; 0
126000; 63000; 2; 0.676840; 0.785000; 0
127000; 63500; 2; 0.681440; 0.795000; 0
128000; 64000; 2; 0.687470; 0.799000; 0
129000; 64500; 2; 0.691550; 0.807000; 0
130000; 65000; 2; 0.697740; 1.361000; 0
131000; 65500; 2; 0.703370; 0.813000; 0
132000; 66000; 2; 0.001070; 0.825000; 0
133000; 66500; 2; 0.001080; 0.832000; 0
134000; 67000; 2; 0.001070; 1.411000; 0
135000; 67500; 2; 0.001090; 0.850000; 0
136000; 68000; 2; 0.001090; 0.851000; 0
137000; 68500; 2; 0.001110; 0.856000; 0
138000; 69000; 2; 0.001100; 1.446000; 0
139000; 69500; 2; 0.001130; 0.866000; 0
140000; 70000; 2; 0.001140; 0.883000; 0
141000; 70500; 2; 0.001150; 0.880000; 0
142000; 71000; 2; 0.001150; 0.888000; 0
143000; 71500; 2; 0.001150; 0.895000; 0
144000; 72000; 2; 0.001170; 0.899000; 0
145000; 72500; 2; 0.001180; 0.906000; 0
146000; 73000; 2; 0.001180; 0.913000; 0
147000; 73500; 2; 0.001190; 0.920000; 0
148000; 74000; 2; 0.001190; 0.926000; 0
149000; 74500; 2; 0.001200; 0.937000; 0
150000; 75000; 2; 0.001210; 0.933000; 0
151000; 75500; 2; 0.001200; 1.586000; 0
152000; 76000; 2; 0.001230; 0.950000; 0
153000; 76500; 2; 0.001230; 0.962000; 0
154000; 77000; 2; 0.001240; 0.966000; 0
155000; 77500; 2; 0.001230; 1.622000; 0
156000; 78000; 2; 0.001260; 0.975000; 0
157000; 78500; 2; 0.001270; 0.986000; 0
158000; 79000; 2; 0.001210; 0.989000; 0
159000; 79500; 2; 0.001290; 0.995000; 0
160000; 80000; 2; 0.001290; 1.002000; 0
161000; 80500; 2; 0.001300; 1.009000; 0
162000; 81000; 2; 0.001300; 1.015000; 0
163000; 81500; 2; 0.001320; 1.020000; 0
164000; 82000; 2; 0.001320; 1.027000; 0
165000; 82500; 2; 0.001330; 1.086000; 0
166000; 83000; 2; 0.001340; 1.093000; 0
167000; 83500; 2; 0.001350; 1.091000; 0
168000; 84000; 2; 0.001340; 1.763000; 0
169000; 84500; 2; 0.001370; 1.060000; 0
170000; 85000; 2; 0.001380; 1.067000; 0
171000; 85500; 2; 0.001380; 1.072000; 0
172000; 86000; 2; 0.001370; 1.811000; 0
173000; 86500; 2; 0.001400; 1.090000; 0
174000; 87000; 2; 0.001410; 1.089000; 0
175000; 87500; 2; 0.001410; 1.097000; 0
176000; 88000; 2; 0.001430; 1.098000; 0
177000; 88500; 2; 0.001430; 1.110000; 0
178000; 89000; 2; 0.001430; 1.113000; 0
